Jasper,9ysgthxq,MO,37.2035,-94.3406
Morgan,dn4hp85d,AL,34.4535,-86.8529
Missoula,c2qgxder,MT,47.0365,-113.924
Carroll,djgrpcwc,GA,33.5828,-85.0798
Tom Green,9v8d9uvx,TX,31.4044,-100.462
Potter,9wr93kdg,TX,35.4013,-101.894
La Crosse,9zz1y8gy,WI,43.9066,-91.1152
Oswego,dr9z53es,NY,43.4269,-76.1413
Berkeley,dr0882np,WV,39.4641,-78.0275
Clark,dng4cstc,IN,38.4772,-85.7073
Allegan,dpdfm99b,MI,42.5913,-85.8884
Bonneville,9x8wu4kx,ID,43.3877,-111.615
Windham,drkvcyum,CT,41.83,-71.9874
Lowndes,djkz3jn7,GA,30.8338,-83.2677
Henderson,dnm350gb,NC,35.3363,-82.48
Wayne,dpmb28dv,OH,40.8289,-81.888
Sheboygan,dpc2wz0n,WI,43.7212,-87.9454
Delaware,dp5kbepy,IN,40.2275,-85.3969
Calhoun,dn4bngzk,AL,33.7714,-85.826
Lycoming,dr35nq76,PA,41.3434,-77.0645
Fayette,djgyj6c4,GA,33.4139,-84.4943
St. Mary's,dqc9bu9r,MD,38.3024,-76.6059
Flagler,djnptem1,FL,29.4614,-81.3136
Pennington,9xyfk4tu,SD,44.0037,-102.824
Jefferson,drf486un,NY,44.0495,-75.9208
Gallatin,c80gn62h,MT,45.5404,-111.17
Terrebonne,9vprk6c1,LA,29.4148,-90.8663
Mercer,dpqfvwy4,PA,41.3022,-80.2577
Navajo,9w393s63,AZ,35.3996,-110.321
LaPorte,dp6k65jy,IN,41.546,-86.74
Douglas,9r8qjqbf,OR,43.2797,-123.166
Kankakee,dp3d08uu,IL,41.1377,-87.8618
Newton,djuqguw0,GA,33.555,-83.8502
Ontario,dr95c105,NY,42.8528,-77.2998
Eaton,dpedm6qs,MI,42.5961,-84.8383
Hardin,dndy7yeq,KY,37.6979,-85.9634
Craighead,9yrecdg1,AR,35.8308,-90.6328
LaSalle,dp2g1q7q,IL,41.344,-88.8859
Albemarle,dqb0k3ug,VA,38.0229,-78.5567
Cowlitz,c20yb34q,WA,46.1932,-122.681
St. Lawrence,drft5u26,NY,44.4964,-75.069
Androscoggin,dry562jh,ME,44.1658,-70.2065
Matanuska-Susitna,bejds2hq,AK,62.3155,-149.573
Vigo,dp1b76he,IN,39.4306,-87.39
Bradley,dn5xuzx5,TN,35.1541,-84.8596
Sumter,dnnbfy72,SC,33.9162,-80.3823
Hanover,dq8yudhb,VA,37.7601,-77.491
Bartow,dn5dv2v1,GA,34.2377,-84.8403
Monongalia,dpp16qrz,WV,39.6303,-80.0466
Yamhill,c203643g,OR,45.2327,-123.308
Miami,dph5g7d2,OH,40.0535,-84.2289
Warren,dr68mmud,NJ,40.8572,-74.9973
Madison,9vzcxhzq,MS,32.6347,-90.0337
Houston,dje34zk8,AL,31.1532,-85.3025
Macon,dp0dz8k1,IL,39.86,-88.9615
Cass,9yugugkz,MO,38.647,-94.3549
DeKalb,dp2y7frr,IL,41.8935,-88.7703
Highlands,dhy5t19q,FL,27.3434,-81.341
Eau Claire,9zzn6wr8,WI,44.7268,-91.286
Whitfield,dn5w480v,GA,34.8056,-84.9672
Franklin,9yz4x890,MO,38.4111,-91.075
Carver,9zvqcrr5,MN,44.8207,-93.8026
Bay,dpu28swy,MI,43.7074,-83.9921
Walworth,dp949ptf,WI,42.6685,-88.5419
Wicomico,dqf4r1ws,MD,38.3733,-75.6208
Cecil,dr1cpgtw,MD,39.5712,-75.9407
Platte,9zh852gy,MO,39.3803,-94.7738
Allen,dphpynhp,OH,40.7715,-84.1058
Etowah,dn4cdjz2,AL,34.0453,-86.0348
Woodbury,9ze9nky3,IA,42.3897,-96.0448
Fond du Lac,dpc0fmhg,WI,43.7536,-88.4882
Adams,dr14ff7s,PA,39.8715,-77.2179
Columbiana,dpnxcvev,OH,40.7684,-80.7772
Craven,dq1pvdmc,NC,35.1249,-77.0939
Tompkins,dr99eb1s,NY,42.452,-76.4736
Flathead,c2wfsxze,MT,48.2951,-114.05
Rockwall,9vg7nhvg,TX,32.8978,-96.4079
Daviess,dndndkbg,KY,37.7318,-87.0873
Nevada,9qfpefdf,CA,39.3013,-120.769
Laramie,9xmdcxxr,WY,41.3071,-104.69
Moore,dnr2zk57,NC,35.3106,-79.4814
Roanoke,dnxhhd27,VA,37.2785,-79.9581
Garland,9yju8q3z,AR,34.5767,-93.1504
Putnam,dr7e9v92,NY,41.4267,-73.7495
Montgomery,dnwg6xrg,VA,37.1743,-80.3872
Fairbanks North Star,bexb8vfk,AK,64.8078,-146.565
Lenawee,dpknr4b8,MI,41.8951,-84.0664
Sevier,dnkee67s,TN,35.7846,-83.5242
Lafourche,9vr8nq65,LA,29.5661,-90.4256
Madison,dn2fd6mb,TN,35.6082,-88.8385
Floyd,dn56uvkv,GA,34.2632,-85.2143
Cleveland,dnq100mh,NC,35.3341,-81.5555
Ashtabula,dpqt688g,OH,41.7074,-80.7483
Story,9zmx1hky,IA,42.0362,-93.465
Dubuque,9zx3egjq,IA,42.4688,-90.8825
Limestone,dn4nh8yp,AL,34.8101,-86.9814
Grant,c27h9c9c,WA,47.2057,-119.452
Sutter,9qcqnf09,CA,39.0346,-121.695
Hunt,9vgsmtbw,TX,33.1236,-96.0855
Marshall,dn4es036,AL,34.367,-86.3066
Sherburne,cbj6d0g3,MN,45.4439,-93.7746
Steuben,dr8brndg,NY,42.2678,-77.3838
Burleigh,cb2e1zbz,ND,46.9775,-100.469
Lancaster,dnnt7d80,SC,34.6867,-80.7054
Portsmouth,dq99web8,VA,36.8468,-76.354
Maury,dn64deb7,TN,35.6169,-87.077
Nash,dq2s97sh,NC,35.9673,-77.9864
Roanoke,dnxh408m,VA,37.2693,-80.068
Franklin,c272wrkk,WA,46.5347,-118.899
Geauga,dpqk0dz8,OH,41.4995,-81.1786
Bowie,9vuy72dg,TX,33.4458,-94.4234
Campbell,dngvxcux,KY,38.9465,-84.3795
Pottawattamie,9zk51vh5,IA,41.3366,-95.5423
Cabell,dnvd8d1q,WV,38.4203,-82.2417
Walton,dnh2ntfb,GA,33.7816,-83.7339
Lauderdale,dn1wt3s7,AL,34.9014,-87.654
Cape May,dqfy9yun,NJ,39.1496,-74.8002
Grand Traverse,dpgnj58w,MI,44.6688,-85.5605
Benton,9rbjp73x,OR,44.4918,-123.429
Tuscarawas,dpnn4409,OH,40.4409,-81.4738
Calvert,dqce38s7,MD,38.5434,-76.5687
Madison,dnsnd4y8,KY,37.7202,-84.278
Rogers,9yknbmpp,OK,36.3715,-95.6043
Victoria,9v55c65w,TX,28.7963,-96.9715
Suffolk,dq98b00t,VA,36.6953,-76.6398
Northumberland,dr32qkvg,PA,40.8519,-76.7095
Rockingham,dnrr09tw,NC,36.396,-79.775
Dallas,9zmjhhd2,IA,41.6849,-94.0398
Grafton,drucvxjt,NH,43.9407,-71.8208
Rockdale,djuprytd,GA,33.6543,-84.0266
Burke,dnmgku02,NC,35.7496,-81.7048
Wayne,dr9jx0kv,NY,43.1566,-77.0294
St. Croix,cbn20nnn,WI,45.034,-92.4526
Ozaukee,dp9qy9u4,WI,43.384,-87.951
St. Clair,djfxgcg8,AL,33.7157,-86.3146
Dougherty,djs57s7x,GA,31.5334,-84.2163
Frederick,dqbr50fz,VA,39.2046,-78.2626
Lapeer,dpsv4hrd,MI,43.0901,-83.2218
Buchanan,9zh9deu7,MO,39.6598,-94.8059
Dodge,dp8yvrtn,WI,43.4163,-88.7075
Christian,9ytdr6jg,MO,36.9696,-93.1889
Angelina,9vs9z1c8,TX,31.2548,-94.6119
Mendocino,9r0225v5,CA,39.4402,-123.391
Josephine,9r81h2ms,OR,42.3655,-123.555
Orangeburg,djyw1r7h,SC,33.439,-80.8003
Bastrop,9v6g385w,TX,30.1036,-97.312
Bannock,9x84wr8d,ID,42.6685,-112.225
Twin Falls,9rw2ywtv,ID,42.356,-114.667
Liberty,9vked2zv,TX,30.1516,-94.8122
Lawrence,dpqc5ynp,PA,40.9912,-80.3347
Muskingum,dpjer73z,OH,39.9654,-81.9444
Nassau,djmy4s9b,FL,30.6107,-81.8016
Lee,dn0gn42c,MS,34.2899,-88.6804
Crawford,dprj1hkq,PA,41.6847,-80.1062
Glynn,djw18mrv,GA,31.2309,-81.5407
Jefferson,dp8uezeq,WI,43.0208,-88.7759
Polk,9rbprwmm,OR,44.9035,-123.413
Lincoln,dnq1zeyy,NC,35.4856,-81.2235
Indiana,dppz226p,PA,40.652,-79.0876
Wood,dnyp144t,WV,39.2112,-81.515
Island,c28cgrg1,WA,48.163,-122.548
Chemung,dr3rtr94,NY,42.1412,-76.76
Orange,9vm5r7kt,TX,30.1213,-93.8939
Midland,dpgbr9wm,MI,43.6468,-84.3881
Cullman,dn44pm8b,AL,34.1319,-86.8676
Bartholomew,dnfzj35r,IN,39.206,-85.8976
St. Landry,9vqw4677,LA,30.5989,-92.0058
Newport,drmk6vph,RI,41.5566,-71.2365
Howard,dp4y23gd,IN,40.4836,-86.1169
Caldwell,dnqh8359,NC,35.953,-81.5464
Henderson,9vez4zcx,TX,32.2119,-95.8536
Payne,9y7j1r8t,OK,36.0773,-96.9756
Wilson,dq2e4gvm,NC,35.7051,-77.9187
Cascade,c82v4hpt,MT,47.308,-111.347
Elmore,djf9rwh0,AL,32.5966,-86.1491
Leavenworth,9yurj252,KS,39.1993,-95.038
Barrow,dnh3rh62,GA,33.9932,-83.7127
Rockingham,dnzgj4uk,VA,38.512,-78.8758
Lynchburg,dnxsvbwb,VA,37.4003,-79.1909
Bullitt,dng01bnp,KY,37.9701,-85.6959
Clinton,drgwe3v1,NY,44.7462,-73.6782
Wagoner,9ykhd6e8,OK,35.9611,-95.5212
Talladega,djftzhxv,AL,33.3801,-86.1659
Natrona,9xsh3tp8,WY,42.9622,-106.799
Clearfield,dr21nrbf,PA,41,-78.4742
Lewis,c22byzhr,WA,46.5778,-122.393
Kosciusko,dp6fwhq0,IN,41.2441,-85.8607
Manitowoc,dpcdczfc,WI,44.1199,-87.8097
Bedford,dnxkq3h0,VA,37.3152,-79.5242
Clinton,dpeu6cej,MI,42.9437,-84.6015
Cape Girardeau,dn8hxjtc,MO,37.384,-89.6844
White,9yqb860y,AR,35.2563,-91.7456
Putnam,dn7jwe0r,TN,36.1408,-85.4952
Oconee,dnhvty9m,SC,34.7535,-83.0659
Floyd,dnfcvpsr,IN,38.3188,-85.907
Bulloch,djvb7csm,GA,32.3968,-81.7432
Yuba,9qcxqsdw,CA,39.269,-121.351
Umatilla,c25e65f2,OR,45.5919,-118.737
Cayuga,dr9s1uys,NY,42.9175,-76.5545
Ross,dnuzvcpw,OH,39.3376,-83.057
Cattaraugus,dr803e5g,NY,42.2486,-78.6788
Vermilion,dp1see4v,IL,40.1834,-87.7328
Chelan,c2d0r4rf,WA,47.8692,-120.619
Cole,9yy7h1dw,MO,38.5054,-92.2816
Hancock,dp5481tv,IN,39.8236,-85.7732
Valencia,9whj3xb0,NM,34.7155,-106.809
Anderson,dnkjkp0t,TN,36.1185,-84.1985
Clallam,c0xc7gn7,WA,48.0493,-123.928
Cheshire,drss5vhr,NH,42.9194,-72.2512
James City,dq9kkge2,VA,37.3288,-76.7789
Hancock,dpk9205v,OH,41.0019,-83.6665
Augusta,dnz9p787,VA,38.1644,-79.1339
Coryell,9vd6wd8c,TX,31.3909,-97.7992
Lauderdale,djbbq7jb,MS,32.4043,-88.6626
Scioto,dnuuz2n3,OH,38.8039,-82.9929
Van Buren,dpdb6edg,MI,42.2513,-86.0189
Sullivan,dr6v6d5x,NY,41.7164,-74.7681
Forrest,dj892vu2,MS,31.1889,-89.2579
Monroe,dhw24346,FL,25.3185,-81.1087
Raleigh,dnwnzhhd,WV,37.7714,-81.2487
Erie,dpm5rfn7,OH,41.3641,-82.6194
Riley,9ygpw9xx,KS,39.2966,-96.7352
Somerset,dppg3sv2,PA,39.9725,-79.0283
Putnam,djmb7y5d,FL,29.6086,-81.7443
Grays Harbor,c0ruprqv,WA,47.1502,-123.774
Lonoke,9ynttnbd,AR,34.7543,-91.8888
Wood,9zzuzhcd,WI,44.4553,-90.0416
Chatham,dnrehe2n,NC,35.7026,-79.2553
Pottawatomie,9y703chm,OK,35.2066,-96.9484
Walker,9vknc5y7,TX,30.739,-95.5723
McKinley,9w742mq0,NM,35.5807,-108.262
Kauai,87yt2k1r,HI,22.0398,-159.597
Surry,dnqx5vhf,NC,36.4146,-80.688
Apache,9w61ke89,AZ,35.3955,-109.489
Creek,9y7kppbg,OK,35.9026,-96.3708
Christian,dn9cch7k,KY,36.8942,-87.4904
DeKalb,dn4up3pq,AL,34.4598,-85.8041
Walton,dj6wr4mp,FL,30.6436,-86.1696
Allegany,dr013hy5,MD,39.6215,-78.6976
Madison,drdhnh51,NY,42.9128,-75.6697
Robertson,dn6pz1qb,TN,36.5255,-86.8706
Columbia,djm5zyhu,FL,30.2242,-82.6215
Portage,dpbm52e5,WI,44.476,-89.5014
Iberia,9vqf0dkp,LA,29.8965,-91.7301
Greenwood,dnjd71mx,SC,34.1537,-82.1259
Franklin,drs6k0h2,MA,42.5831,-72.5918
Jackson,dnhd4muu,GA,34.1339,-83.5664
Isabella,dpg8m282,MI,43.6406,-84.8468
Lea,9ty6wc97,NM,32.7921,-103.412
Fauquier,dqbsmkjj,VA,38.7387,-77.8092
Grand Forks,cbd8w7fj,ND,47.9219,-97.4569
Morgan,dp488g7u,IN,39.4815,-86.4462
Troup,djgecjs6,GA,33.0335,-85.0283
Tooele,9rpw1ekr,UT,40.4488,-113.131
Broomfield,9xj733rn,CO,39.9542,-105.053
Walker,dn5mdgmt,GA,34.7356,-85.301
Carteret,dq1qptds,NC,34.8357,-76.6589
Greene,dnmjfc98,TN,36.1753,-82.8458
Ward,c8xf367x,ND,48.2217,-101.542
Lewis and Clark,c82h46re,MT,47.1224,-112.391
Muskogee,9yk4tedy,OK,35.6161,-95.3795
York,dq9ecgbh,VA,37.2431,-76.5635
Wilkes,dnqmcp4u,NC,36.2062,-81.163
Jones,dj8efutq,MS,31.6226,-89.1688
Shiawassee,dpshm5qp,MI,42.9537,-84.1467
Jefferson,9yndun67,AR,34.2683,-91.9304
Franklin,dq2m68dj,NC,36.0828,-78.2857
Wise,9vfscyf0,TX,33.2159,-97.6545
Harrison,dnyz6zm4,WV,39.2835,-80.3798
Klamath,9r96zfc1,OR,42.6863,-121.65
Aroostook,f2r1qvzz,ME,46.6589,-68.5989
Belmont,dpn7thdh,OH,40.0158,-80.9884
Blue Earth,9zv4e2q8,MN,44.0346,-94.067
Catoosa,dn5qwdh2,GA,34.9036,-85.1382
Laurens,dnjsjvt2,SC,34.4834,-82.0057
San Patricio,9ufxkfuv,TX,28.0092,-97.5188
Williamson,dn8y8ke4,IL,37.7303,-88.9299
Butler,9yenumgu,KS,37.7813,-96.8391
Boone,dp4eb752,IN,40.0508,-86.4687
Darlington,dnp5kd09,SC,34.3325,-79.9577
Otero,9tuc9c13,NM,32.6132,-105.741
Rutherford,dnm9rugg,NC,35.4026,-81.9198
St. Francois,9yxxj70h,MO,37.8103,-90.4723
Rice,9zvskfrq,MN,44.3543,-93.2967
Harrison,9vucht0y,TX,32.5481,-94.3715
Oldham,dng4rw6k,KY,38.3994,-85.4483
Marquette,f038jst3,MI,46.4313,-87.6416
Wayne,dp5dc91d,IN,39.8644,-85.0099
Grant,dp5n6zsj,IN,40.5158,-85.6547
Spalding,djuj4nfn,GA,33.2609,-84.2841
Athens,dnvxv088,OH,39.3339,-82.0452
Jefferson,dpntdpze,OH,40.385,-80.761
Kershaw,dnneq5hn,SC,34.3388,-80.5902
Adams,9zp5kzw6,IL,39.9879,-91.1886
McCracken,dn8fv33r,KY,37.054,-88.7128
Columbia,dr39t2em,PA,41.0486,-76.4052
Armstrong,dpr2ptxe,PA,40.8121,-79.4646
Mason,c22mket8,WA,47.3484,-123.193
Marion,dphygssj,OH,40.5872,-83.1609
Nacogdoches,9vseygwb,TX,31.616,-94.6159
Chaves,9tvtyc9e,NM,33.3633,-104.467
Pulaski,dneg56sc,KY,37.1039,-84.5772
Crow Wing,cbm07mge,MN,46.4824,-94.0709
Hamblen,dnky11p5,TN,36.2171,-83.2667
Ionia,dpes21ft,MI,42.9451,-85.0746
Lake,9qbwqtvg,CA,39.0996,-122.753
Warren,drerzd4c,NY,43.561,-73.846
Tehama,9r1h62xv,CA,40.1257,-122.234
Coos,9pxv8gwe,OR,43.1742,-124.059
Chippewa,cbp06ush,WI,45.0694,-91.2799
Sauk,dp8p11td,WI,43.4267,-89.9482
Starr,9u9z15sb,TX,26.5622,-98.7384
Clay,cb76u23x,MN,46.8923,-96.4907
Carbon,dr60v0yt,PA,40.9182,-75.7088
Pope,9ymcdvn6,AR,35.4478,-93.0345
Walker,dn1bm3xy,AL,33.8033,-87.2974
Montcalm,dpeqqk9b,MI,43.3109,-85.1525
Sampson,dq0r0d58,NC,34.9916,-78.3714
Livingston,dr8en4mt,NY,42.7281,-77.7755
Crawford,9ykfrqw7,AR,35.588,-94.2429
Salem,dr43jqsq,NJ,39.5876,-75.3491
Lamar,dj83e0vu,MS,31.206,-89.5087
Warrick,dncbwn6r,IN,38.0922,-87.2721
Reno,9ydpzvpg,KS,37.9529,-98.086
Acadia,9vqk345x,LA,30.2906,-92.412
Effingham,djy0jh31,GA,32.3673,-81.3414
Georgetown,djzw4wxb,SC,33.4343,-79.3324
Stanly,dnqbvu74,NC,35.3119,-80.251
Liberty,djwj1d1h,GA,31.8282,-81.4949
Pender,dq0s7jp1,NC,34.5248,-77.9051
Haywood,dnkfr8y0,NC,35.556,-82.9822
Knox,dpjmu6qk,OH,40.3988,-82.4215
Herkimer,drdxn0mf,NY,43.4197,-74.9625
Tipton,dn21vw14,TN,35.4973,-89.7566
Garfield,9y6qyysg,OK,36.3791,-97.7827
San Benito,9q9bhzgg,CA,36.6057,-121.075
Hall,9z3bw88u,NE,40.8726,-98.5022
Washington,drey3j12,NY,43.3137,-73.4308
Belknap,drtpwdpw,NH,43.5179,-71.4227
Lee,dnr9y6j4,NC,35.4752,-79.1715
Barry,dpe66dpv,MI,42.595,-85.309
Pittsylvania,dnx93r0g,VA,36.8213,-79.3971
St. Joseph,dp7nmy29,MI,41.9144,-85.5278
Walla Walla,c25wzzys,WA,46.2298,-118.478
Bradford,dr3tdz7h,PA,41.7887,-76.5154
Laurel,dns5jgg3,KY,37.1107,-84.1178
Washington,dpn03w8g,OH,39.4553,-81.4953
Hood,9vf2mz8t,TX,32.4299,-97.8323
Cumberland,dn7s9bd4,TN,35.9504,-84.9984
Columbia,dre8k7qu,NY,42.2501,-73.6318
Lawrence,dnv79fde,OH,38.5984,-82.5368
Granville,dq2nd0yy,NC,36.304,-78.6527
Vermilion,9vq3g17v,LA,29.8466,-92.3237
Garfield,9x5328fd,CO,39.5993,-107.904
Otsego,drdds94z,NY,42.6337,-75.0326
Mercer,dnwkf32q,WV,37.4055,-81.1114
Duplin,dq0wdxfz,NC,34.9365,-77.933
Lowndes,djcn7mt9,MS,33.4729,-88.4433
Lincoln,9zenpn9m,SD,43.2789,-96.7218
Kenai Peninsula,bdsnz4cx,AK,60.2654,-151.565
Sandusky,dpkg7bwt,OH,41.3562,-83.1464
Pike,dntmjj11,KY,37.4691,-82.3958
Rutland,drspfj83,VT,43.5802,-73.0366
Otter Tail,cb7bn07w,MN,46.4088,-95.708
Washington,dru7geex,VT,44.2734,-72.6148
Newton,9yscvq2n,MO,36.9055,-94.3393
Huron,dpm606my,OH,41.1463,-82.598
Pickaway,dphcw8x6,OH,39.6419,-83.0244
Maverick,9v0et23j,TX,28.7426,-100.314
Russell,djerttfj,AL,32.2884,-85.1849
Anderson,9veuzr7v,TX,31.8133,-95.6525
Union,dphtqb69,OH,40.2994,-83.3716
Eddy,9tvbdrrb,NM,32.4715,-104.304
Gordon,dn5sk957,GA,34.5032,-84.8759
Blount,dn43q459,AL,33.9809,-86.5674
Oxford,drvtjuuw,ME,44.4998,-70.7566
Lincoln,9yzq4nkc,MO,39.058,-90.96
Genesee,dr8kssj4,NY,43.0009,-78.1937
Jackson,dn8qyn9f,IL,37.7851,-89.3821
Hardin,9vkus1g5,TX,30.3324,-94.3902
Columbia,dp8rr0v5,WI,43.4666,-89.3337
Cherokee,dnjzqsm9,SC,35.0481,-81.6206
Jefferson,dqbxs5wp,WV,39.3076,-77.8628
Hawkins,dnmp29ct,TN,36.4412,-82.9447
Putnam,dnvg0478,WV,38.5086,-81.909
Carter,dnmw7nus,TN,36.2928,-82.1275
Lenoir,dq2b3pp2,NC,35.2388,-77.6412
Marion,dpnby08d,WV,39.51,-80.2434
Franklin,dnx4qq0q,VA,36.992,-79.881
La Plata,9wek1gyf,CO,37.2866,-107.843
Coffee,dn6cckf5,TN,35.4906,-86.0748
Van Zandt,9vgc70jc,TX,32.5637,-95.8365
Scott,dngcg4zb,KY,38.2915,-84.5839
Chisago,cbjfvg6p,MN,45.5025,-92.9084
Watauga,dnmyhgwm,NC,36.2311,-81.6964
Lyon,9qgjzz3p,NV,39.0206,-119.189
Pike,dr6ehs60,PA,41.332,-75.0338
Columbus,dq04fjv5,NC,34.2656,-78.655
Autauga,djf3h6u9,AL,32.5349,-86.6427
Whiteside,dp2j9cw8,IL,41.7563,-89.9141
Taney,9ytbdbc3,MO,36.6548,-93.0412
Pearl River,dj2r136c,MS,30.7688,-89.5896
Campbell,dnxg8j59,VA,37.2054,-79.0965
Grady,9y4rhwdu,OK,35.0169,-97.8841
Seneca,dpkcuqkk,OH,41.1239,-83.1277
Carson City,9qfyep4r,NV,39.1511,-119.748
Windsor,drsrum2r,VT,43.5799,-72.5863
Eagle,9xh1kn4b,CO,39.6278,-106.695
Colbert,dn1t3vn3,AL,34.7005,-87.805
Box Elder,9rrs4y8j,UT,41.521,-113.082
Hancock,drzqh6yu,ME,44.6643,-68.3585
Hoke,dnpxhytp,NC,35.0175,-79.2373
Saline,9yfs9umk,KS,38.7838,-97.65
Jefferson,dnktj4uk,TN,36.051,-83.4463
Tuolumne,9qf8q6ew,CA,38.0276,-119.955
Lafayette,dn077wrn,MS,34.3568,-89.485
Washington,dnt8yvqx,VA,36.7244,-81.9598
Rusk,9vsweth8,TX,32.1077,-94.7618
Camden,djmzvw9z,GA,30.9306,-81.6699
Johnson,9yvk3mhk,MO,38.7441,-93.8064
Gila,9w10q3j3,AZ,33.7997,-110.812
Waller,9v7dxxrc,TX,30.0108,-95.9876
St. Martin,9vqg7kuf,LA,30.1291,-91.6082
Harrisonburg,dnzftjn5,VA,38.4362,-78.8735
Ashland,dpm2rgu3,OH,40.846,-82.2707
Jessamine,dnez7q6h,KY,37.8721,-84.5809
Fulton,drej62xk,NY,43.1138,-74.4222
McMinn,dn7cd2z7,TN,35.4247,-84.6175
Roane,dn7gutuj,TN,35.8479,-84.5232
Boone,dp8bfb8v,IL,42.3231,-88.8234
Dickson,dn3vshsz,TN,36.149,-87.3567
Loudon,dnk533mf,TN,35.7348,-84.3119
Iron,9qxrqh11,UT,37.8592,-113.29
St. Charles,9vrdpu5h,LA,29.9055,-90.3582
Tuscola,dpsxmb3u,MI,43.4641,-83.4167
Elko,9rmfnfr5,NV,41.1458,-115.358
Pulaski,9ywrjvb2,MO,37.8246,-92.2077
Cherokee,9vsm47wz,TX,31.837,-95.1652
Coffee,djdfek9m,AL,31.4026,-85.9882
Kerr,9v3750x8,TX,30.0615,-99.35
Columbia,c20mr5cf,OR,45.9438,-123.088
Edgecombe,dq2u61xx,NC,35.9129,-77.5971
Washington,9yebceu9,OK,36.7152,-95.9044
Worcester,dqf3msrm,MD,38.2128,-75.334
Culpeper,dqbdfn4m,VA,38.486,-77.9558
Jackson,dn4vg53j,AL,34.7795,-85.9993
Cass,dp6y7nmq,MI,41.9154,-85.9935
Grant,9zx7zgvc,WI,42.8675,-90.7062
Darke,dp5u66n1,OH,40.1333,-84.6194
Venango,dpr790cf,PA,41.401,-79.758
Wayne,dr6kymvv,PA,41.6487,-75.3033
Coles,dp12b6qy,IL,39.5203,-88.2218
Henry,dnx0wmvs,VA,36.6828,-79.874
Waupaca,dpbszx9g,WI,44.4705,-88.9648
Medina,9v1x08n1,TX,29.3557,-99.1101
Warren,9zm7nuww,IA,41.3344,-93.5614
Grundy,dp34ggxx,IL,41.2851,-88.4185
Ogle,dp2rpmwe,IL,42.0426,-89.3207
Winona,9zydpx83,MN,43.9868,-91.7792
Franklin,dng9s94r,KY,38.2392,-84.8771
Halifax,dq2y2bry,NC,36.2574,-77.6517
Somerset,f2n6bj93,ME,45.5139,-69.9589
Franklin,drgjtjvs,NY,44.5929,-74.3038
Atascosa,9v1umgys,TX,28.8935,-98.5272
Queen Anne's,dqcynpgr,MD,39.0673,-76.0208
Polk,9vkx4jdu,TX,30.7927,-94.83
Wilson,9v4jzyzw,TX,29.174,-98.0866
Knox,9zrbg5kv,IL,40.9318,-90.2132
St. Mary,9vqcp43p,LA,29.7206,-91.4485
Calumet,dpc6b8c9,WI,44.0816,-88.2181
Le Flore,9yhwscrh,OK,34.9003,-94.7034
Lamar,9vup90zn,TX,33.6673,-95.5712
Dearborn,dngwdqhm,IN,39.1452,-84.9732
Buffalo,9z383mry,NE,40.8552,-99.075
Oktibbeha,djby1sb4,MS,33.4249,-88.8793
Whitman,c2k6vdn7,WA,46.9012,-117.523
Curry,9wns8q11,NM,34.5742,-103.347
Navarro,9veqk9yy,TX,32.0469,-96.4725
Lincoln,9pzvvqcf,OR,44.642,-123.868
Vernon,9vt8zx16,LA,31.1083,-93.1843
Montgomery,dreh444s,NY,42.9023,-74.4397
Dale,dje4gcgz,AL,31.4318,-85.611
Franklin,druphy47,VT,44.8578,-72.913
Gibson,dn2ub2cr,TN,35.9966,-88.9326
Henry,9zrgm007,IL,41.3531,-90.1314
Val Verde,9v2441ze,TX,29.893,-101.152
Bedford,dn6d094d,TN,35.5138,-86.4589
Cherokee,9ykkq0x7,OK,35.9067,-94.9997
Newaygo,dpdzz8c9,MI,43.5542,-85.8009
Bristol,drmm3fks,RI,41.7173,-71.284
Shelby,dphj7yhh,OH,40.3315,-84.2047
Douglas,9qfvq5f0,NV,38.9123,-119.616
Carroll,drv3edzr,NH,43.8738,-71.2031
Tioga,dr3xzsg7,NY,42.1703,-76.3063
Crittenden,9yrb2cpb,AR,35.2057,-90.3078
Carter,9y4ff5nt,OK,34.2509,-97.2858
Henry,dp570v0n,IN,39.931,-85.3964
Bedford,dr05tfvn,PA,40.0065,-78.4903
Shelby,dng3mkgh,KY,38.2154,-85.1948
Fremont,9wv4bev6,CO,38.4731,-105.439
Noble,dp77822u,IN,41.3986,-85.4175
Cortland,dr9fkfpm,NY,42.595,-76.0703
Burnet,9v6pjucg,TX,30.7884,-98.1823
Chenango,drd1xrtq,NY,42.4935,-75.6116
Jackson,dj7rhy5u,FL,30.7954,-85.2155
Laurens,djv09jcf,GA,32.4636,-82.9222
Logan,9y6sqdgv,OK,35.9193,-97.4433
Boyd,dnv4nrhs,KY,38.3596,-82.6877
Hancock,dj2m59h6,MS,30.416,-89.4885
Greene,dre2921q,NY,42.2765,-74.1227
Bryan,9y591w9u,OK,33.9623,-96.2598
Charlottesville,dqb0qh88,VA,38.0375,-78.4855
Beaufort,dq33gj2r,NC,35.494,-76.8598
Lincoln,9vy17qgq,LA,32.6016,-92.6649
Kittitas,c26hjfew,WA,47.1243,-120.68
Osage,9ye2qkhu,OK,36.6292,-96.3985
Campbell,9xugwpnj,WY,44.2483,-105.548
Beltrami,cbs2ztk7,MN,47.9738,-94.9377
Clinton,9zrw7gk9,IA,41.898,-90.532
St. Bernard,dj23fjeb,LA,29.8692,-89.5552
Santa Cruz,9t95me5u,AZ,31.526,-110.847
